date,season_id,home_team,home_team_id,home_team_score,away_team,away_team_id,away_team_score,home_team_home_wins,home_team_home_loses,home_team_road_wins,home_team_road_loses,away_team_home_wins,away_team_home_loses,away_team_road_wins,away_team_road_loses,home_team_elo,away_team_elo,home_team_raptor,away_team_raptor,home_team_hth_record,away_team_hth_record,home_team_wins,home_team_loses,home_team_points_per_game,home_team_points_against_per_game,away_team_wins,away_team_loses,away_team_points_per_game,away_team_points_against_per_game,is_home_winner
2015-11-01,2015,Boston,1610612738,87,San Antonio,1610612759,95,0.5,0.5,0.5,0.5,0.667,0.333,0.333,0.667,1508.39045761309,1664.00228614773,nan,nan,0,2,1,1,107,104,1,1,104,93,0
2015-11-01,2015,Chicago,1610612741,92,Orlando,1610612753,87,0.667,0.333,0.5,0.5,0.25,0.75,0.5,0.5,1581.12506099377,1353.67946892324,nan,nan,2,1,2,1,102,97,0,2,111,113,1
2015-11-01,2015,Charlotte,1610612766,92,Atlanta,1610612737,94,0.5,0.5,0.25,0.75,0.5,0.5,0.667,0.333,1419.06641536327,1551.1281670376502,nan,nan,1,3,0,2,94,100,2,1,101,100,0
2015-11-01,2015,LA Lakers,1610612747,93,Dallas,1610612742,103,0.333,0.667,0.333,0.667,0.5,0.5,0.5,0.5,1326.56095253461,1553.44846660556,nan,nan,0,3,0,2,112,122,1,1,99,99,0
2015-11-01,2015,Miami,1610612748,109,Houston,1610612745,89,0.667,0.333,0.333,0.667,0.25,0.75,0.5,0.5,1471.23553586609,1569.66990960921,nan,nan,1,1,1,1,98,98,0,2,88,108,1
2015-11-01,2015,Oklahoma City,1610612760,117,Denver,1610612743,93,0.667,0.333,0.667,0.333,0.333,0.667,0.667,0.333,1574.99325560224,1448.35285732238,nan,nan,3,1,2,0,125,121,1,1,91,90,1
2015-11-01,2015,Toronto,1610612761,106,Milwaukee,1610612749,87,0.667,0.333,0.667,0.333,0.25,0.75,0.5,0.5,1522.37142910685,1414.14350309208,nan,nan,4,0,2,0,109,101,0,2,105,120,1
2015-11-02,2015,Brooklyn,1610612751,96,Milwaukee,1610612749,103,0.333,0.667,0.25,0.75,0.25,0.75,0.333,0.667,1447.5091167303,1407.8637236469299,nan,nan,3,0,0,3,88,106,0,3,99,115,0
2015-11-02,2015,Golden State,1610612744,119,Memphis,1610612763,69,0.667,0.333,0.75,0.25,0.5,0.5,0.667,0.333,1765.58897354465,1572.42070636229,nan,nan,2,2,3,0,119,102,2,1,96,100,1
2015-11-02,2015,Houston,1610612745,110,Oklahoma City,1610612760,105,0.25,0.75,0.333,0.667,0.75,0.25,0.667,0.333,1553.3838526532502,1581.72080362117,nan,nan,1,3,0,3,88,108,3,0,122,111,1
2015-11-02,2015,LA Clippers,1610612746,102,Phoenix,1610612756,96,0.75,0.25,0.667,0.333,0.5,0.5,0.667,0.333,1660.16923391065,1493.57664308779,nan,nan,3,1,3,0,109,100,2,1,102,97,1
2015-11-02,2015,Minnesota,1610612750,101,Portland,1610612757,106,0.5,0.5,0.75,0.25,0.5,0.5,0.333,0.667,1359.54092508787,1519.85949748254,nan,nan,1,3,2,0,103,94,1,2,98,101,0
2015-11-02,2015,New York,1610612752,84,San Antonio,1610612759,94,0.333,0.667,0.75,0.25,0.667,0.333,0.5,0.5,1366.86703036732,1671.31526359074,nan,nan,1,1,2,1,113,106,2,1,101,91,0
2015-11-02,2015,Philadelphia,1610612755,100,Cleveland,1610612739,107,0.333,0.667,0.333,0.667,0.667,0.333,0.5,0.5,1316.12938256286,1668.85379112999,nan,nan,1,3,0,2,83,105,2,1,101,88,0
2015-11-03,2015,Charlotte,1610612766,130,Chicago,1610612741,105,0.333,0.667,0.25,0.75,0.75,0.25,0.5,0.5,1414.78889531349,1582.59530775957,nan,nan,1,3,0,3,93,98,3,1,99,95,1
2015-11-03,2015,Dallas,1610612742,91,Toronto,1610612761,102,0.5,0.5,0.6,0.4,0.75,0.25,0.667,0.333,1559.57414813257,1528.651208552,nan,nan,0,2,2,1,100,97,3,0,108,96,0
2015-11-03,2015,Detroit,1610612765,82,Indiana,1610612754,94,0.75,0.25,0.667,0.333,0.25,0.75,0.333,0.667,1504.47392751182,1468.5708812747598,nan,nan,1,3,3,0,98,91,0,3,92,105,0
2015-11-03,2015,LA Lakers,1610612747,109,Denver,1610612743,120,0.25,0.75,0.333,0.667,0.333,0.667,0.5,0.5,1320.4352710076,1441.62530930345,nan,nan,0,3,0,3,106,115,1,2,92,99,0
2015-11-03,2015,Miami,1610612748,92,Atlanta,1610612737,98,0.75,0.25,0.333,0.667,0.5,0.5,0.75,0.25,1487.5215928220498,1555.4056870874301,nan,nan,2,2,2,1,101,95,3,1,99,98,0
2015-11-03,2015,New Orleans,1610612740,94,Orlando,1610612753,103,0.333,0.667,0.25,0.75,0.25,0.75,0.333,0.667,1502.2812887499201,1352.20922215744,nan,nan,1,1,0,3,103,119,0,3,103,106,0
2015-11-03,2015,Sacramento,1610612758,89,Memphis,1610612763,103,0.5,0.5,0.333,0.667,0.5,0.5,0.5,0.5,1439.2320020648199,1564.34349287171,nan,nan,0,3,1,2,115,113,2,2,89,104,0
2015-11-04,2015,Atlanta,1610612737,101,Brooklyn,1610612751,87,0.5,0.5,0.8,0.2,0.25,0.75,0.25,0.75,1564.07388624001,1434.42424188751,nan,nan,1,2,4,1,99,97,0,4,90,105,1
2015-11-04,2015,Cleveland,1610612739,96,New York,1610612752,86,0.667,0.333,0.6,0.4,0.25,0.75,0.75,0.25,1671.5027045357,1362.66432050798,nan,nan,2,2,3,1,102,91,2,2,106,103,1
2015-11-04,2015,Golden State,1610612744,112,LA Clippers,1610612746,108,0.75,0.25,0.75,0.25,0.8,0.2,0.667,0.333,1773.66618703523,1662.4294749174699,nan,nan,2,2,4,0,119,94,4,0,107,99,1
2015-11-04,2015,Houston,1610612745,119,Orlando,1610612753,114,0.4,0.6,0.333,0.667,0.25,0.75,0.5,0.5,1558.6859483635199,1371.88226982997,nan,nan,2,0,1,3,94,107,1,3,103,103,1
2015-11-04,2015,Indiana,1610612754,100,Boston,1610612738,98,0.25,0.75,0.5,0.5,0.4,0.6,0.5,0.5,1486.4879466046698,1501.07748017008,nan,nan,4,0,1,3,93,99,1,2,100,101,1
2015-11-04,2015,Milwaukee,1610612749,91,Philadelphia,1610612755,87,0.25,0.75,0.5,0.5,0.25,0.75,0.333,0.667,1420.9485984897199,1313.4804691571499,nan,nan,2,1,1,3,100,110,0,3,88,106,1
2015-11-04,2015,Oklahoma City,1610612760,98,Toronto,1610612761,103,0.75,0.25,0.5,0.5,0.75,0.25,0.75,0.25,1576.4187079109,1545.3780363216001,nan,nan,1,1,3,1,118,111,4,0,106,95,0
2015-11-04,2015,Phoenix,1610612756,118,Sacramento,1610612758,97,0.5,0.5,0.5,0.5,0.4,0.6,0.333,0.667,1491.3164020809697,1427.53331859371,nan,nan,2,2,2,2,100,98,1,3,108,110,1
2015-11-04,2015,Utah,1610612762,92,Portland,1610612757,108,0.5,0.5,0.6,0.4,0.5,0.5,0.5,0.5,1569.68455874299,1525.41896594535,nan,nan,0,4,2,1,94,79,2,2,100,101,0
2015-11-04,2015,Washington,1610612764,102,San Antonio,1610612759,99,0.333,0.667,0.75,0.25,0.667,0.333,0.6,0.4,1526.7020755716699,1675.51797345008,nan,nan,0,2,2,1,105,105,3,1,99,89,1
2015-11-05,2015,Chicago,1610612741,104,Oklahoma City,1610612760,98,0.75,0.25,0.4,0.6,0.6,0.4,0.5,0.5,1558.4170071770002,1565.7251306912601,nan,nan,0,2,3,2,100,102,3,2,114,109,1
2015-11-05,2015,Dallas,1610612742,94,Charlotte,1610612766,108,0.333,0.667,0.6,0.4,0.5,0.5,0.25,0.75,1542.8473203629699,1438.9671958960598,nan,nan,1,1,2,2,98,98,1,3,102,100,0
2015-11-05,2015,Denver,1610612743,84,Utah,1610612762,96,0.333,0.667,0.6,0.4,0.333,0.667,0.6,0.4,1451.7935522503199,1547.5473916524402,nan,nan,2,2,2,2,99,101,2,2,93,86,0
2015-11-05,2015,Minnesota,1610612750,84,Miami,1610612748,96,0.333,0.667,0.75,0.25,0.6,0.4,0.333,0.667,1353.98145662506,1478.8533936694698,nan,nan,1,1,2,1,102,98,2,2,99,95,0
2015-11-05,2015,Portland,1610612757,115,Memphis,1610612763,96,0.5,0.5,0.6,0.4,0.5,0.5,0.6,0.4,1547.5561330359,1576.0421763428199,nan,nan,1,2,3,2,101,99,3,2,92,101,1
2015-11-06,2015,Boston,1610612738,118,Washington,1610612764,98,0.4,0.6,0.333,0.667,0.5,0.5,0.75,0.25,1497.6446356358701,1533.33198088404,nan,nan,1,3,1,3,100,100,3,1,104,104,1
2015-11-06,2015,Brooklyn,1610612751,98,LA Lakers,1610612747,104,0.25,0.75,0.2,0.8,0.2,0.8,0.333,0.667,1429.85007421961,1310.2670280607301,nan,nan,1,1,0,5,89,104,0,4,106,116,0
2015-11-06,2015,Cleveland,1610612739,108,Philadelphia,1610612755,102,0.75,0.25,0.6,0.4,0.25,0.75,0.25,0.75,1672.8600913145099,1310.95832657389,nan,nan,3,1,4,1,101,90,0,4,88,102,1
2015-11-06,2015,Golden State,1610612744,119,Denver,1610612743,104,0.8,0.2,0.75,0.25,0.25,0.75,0.6,0.4,1776.1401827092898,1439.9749861035098,nan,nan,2,2,5,0,117,96,2,3,96,100,1
2015-11-06,2015,Indiana,1610612754,90,Miami,1610612748,87,0.4,0.6,0.5,0.5,0.6,0.4,0.5,0.5,1489.92079113888,1489.4472335200799,nan,nan,2,2,2,3,94,99,3,2,98,93,1
2015-11-06,2015,New Orleans,1610612740,115,Atlanta,1610612737,121,0.25,0.75,0.25,0.75,0.6,0.4,0.8,0.2,1482.6082410773902,1568.6480539079098,nan,nan,2,0,0,4,100,115,5,1,99,95,0
2015-11-06,2015,New York,1610612752,92,Milwaukee,1610612749,99,0.25,0.75,0.6,0.4,0.4,0.6,0.5,0.5,1361.30693372917,1423.47074107298,nan,nan,3,1,2,3,102,101,2,3,98,105,0
2015-11-06,2015,Orlando,1610612753,92,Toronto,1610612761,87,0.25,0.75,0.4,0.6,0.75,0.25,0.8,0.2,1370.0393905884698,1556.07161354124,nan,nan,0,3,1,4,105,106,5,0,106,95,1
2015-11-06,2015,Phoenix,1610612756,92,Detroit,1610612765,100,0.6,0.4,0.5,0.5,0.6,0.4,0.667,0.333,1499.71755586273,1486.55686218191,nan,nan,1,1,3,2,104,98,3,1,94,92,0
2015-11-06,2015,Sacramento,1610612758,110,Houston,1610612745,116,0.4,0.6,0.25,0.75,0.5,0.5,0.333,0.667,1419.1321648119501,1560.5288276050198,nan,nan,2,2,1,4,106,112,2,3,99,109,0
2015-11-07,2015,Atlanta,1610612737,114,Washington,1610612764,99,0.6,0.4,0.833,0.167,0.5,0.5,0.6,0.4,1576.78216397839,1520.60447878979,nan,nan,1,3,6,1,102,98,3,2,103,106,1
2015-11-07,2015,Chicago,1610612741,93,Minnesota,1610612750,102,0.8,0.2,0.4,0.6,0.25,0.75,0.75,0.25,1563.7396310358802,1343.3876167744502,nan,nan,1,1,4,2,101,101,2,2,98,97,0
2015-11-07,2015,Dallas,1610612742,107,New Orleans,1610612740,98,0.25,0.75,0.6,0.4,0.2,0.8,0.25,0.75,1519.3706656270301,1474.47413100691,nan,nan,4,0,2,3,97,100,0,5,103,116,1
2015-11-07,2015,LA Clippers,1610612746,105,Houston,1610612745,109,0.8,0.2,0.5,0.5,0.5,0.5,0.5,0.5,1659.95547924341,1567.1260602464401,nan,nan,4,0,4,1,107,101,3,3,101,109,0
2015-11-07,2015,Milwaukee,1610612749,94,Brooklyn,1610612751,86,0.4,0.6,0.6,0.4,0.2,0.8,0.2,0.8,1433.08714052127,1415.22166464109,nan,nan,0,3,3,3,98,103,0,6,91,104,1
2015-11-07,2015,Philadelphia,1610612755,97,Orlando,1610612753,105,0.25,0.75,0.2,0.8,0.4,0.6,0.4,0.6,1310.2193237984698,1379.4309853715,nan,nan,1,3,0,5,91,103,2,4,103,103,0
2015-11-07,2015,Sacramento,1610612758,94,Golden State,1610612744,103,0.333,0.667,0.25,0.75,0.833,0.167,0.75,0.25,1412.53493217053,1777.63943690595,nan,nan,0,4,1,5,106,112,6,0,117,98,0
2015-11-07,2015,San Antonio,1610612759,114,Charlotte,1610612766,94,0.667,0.333,0.5,0.5,0.5,0.5,0.4,0.6,1668.88806813771,1462.443850632,nan,nan,2,0,3,2,99,92,2,3,103,98,1
2015-11-07,2015,Utah,1610612762,89,Memphis,1610612763,79,0.333,0.667,0.667,0.333,0.5,0.5,0.5,0.5,1559.3659577992498,1564.12462741685,nan,nan,0,3,3,2,94,86,3,3,92,103,1
2015-11-08,2015,Cleveland,1610612739,101,Indiana,1610612754,97,0.8,0.2,0.6,0.4,0.5,0.5,0.5,0.5,1673.59909408993,1493.6393922895002,nan,nan,1,3,5,1,102,92,3,3,93,97,1
2015-11-08,2015,Miami,1610612748,96,Toronto,1610612761,76,0.6,0.4,0.4,0.6,0.75,0.25,0.667,0.333,1485.7286323694598,1546.6800187582098,nan,nan,4,0,3,3,96,92,5,1,102,95,1
2015-11-08,2015,New York,1610612752,99,LA Lakers,1610612747,95,0.2,0.8,0.6,0.4,0.2,0.8,0.5,0.5,1351.6905342808802,1324.89543763925,nan,nan,1,1,2,4,100,101,1,4,106,113,1
2015-11-08,2015,Oklahoma City,1610612760,124,Phoenix,1610612756,103,0.6,0.4,0.4,0.6,0.5,0.5,0.5,0.5,1560.4025068323801,1486.5932804598199,nan,nan,1,2,3,3,111,108,3,3,102,98,1
2015-11-08,2015,Portland,1610612757,103,Detroit,1610612765,120,0.6,0.4,0.6,0.4,0.6,0.4,0.75,0.25,1559.4736819618697,1499.68113758482,nan,nan,2,0,4,2,103,99,4,1,95,92,0
2015-11-09,2015,Atlanta,1610612737,107,Minnesota,1610612750,117,0.667,0.333,0.833,0.167,0.25,0.75,0.8,0.2,1583.70572316228,1365.98891911911,nan,nan,1,1,7,1,103,98,3,2,98,96,0
2015-11-09,2015,Denver,1610612743,108,Portland,1610612757,104,0.25,0.75,0.5,0.5,0.5,0.5,0.6,0.4,1438.47573190685,1535.45742139457,nan,nan,0,4,2,4,97,103,4,3,103,102,1
2015-11-09,2015,Golden State,1610612744,109,Detroit,1610612765,95,0.833,0.167,0.8,0.2,0.6,0.4,0.8,0.2,1780.5075106123102,1523.69739815212,nan,nan,2,0,7,0,115,97,5,1,99,94,1
2015-11-09,2015,Indiana,1610612754,97,Orlando,1610612753,84,0.5,0.5,0.4,0.6,0.4,0.6,0.5,0.5,1491.92009324491,1389.56230993627,nan,nan,3,1,3,4,94,97,3,4,103,102,1
2015-11-09,2015,LA Clippers,1610612746,94,Memphis,1610612763,92,0.667,0.333,0.5,0.5,0.5,0.5,0.429,0.571,1648.70668013794,1557.06089376352,nan,nan,1,2,4,2,107,103,3,4,90,101,1
2015-11-09,2015,Philadelphia,1610612755,88,Chicago,1610612741,111,0.2,0.8,0.2,0.8,0.667,0.333,0.4,0.6,1300.0879992337,1541.1383286912198,nan,nan,1,3,0,6,92,103,4,3,100,101,0
2015-11-09,2015,Sacramento,1610612758,88,San Antonio,1610612759,106,0.286,0.714,0.25,0.75,0.75,0.25,0.5,0.5,1409.66685846417,1672.73690449043,nan,nan,0,3,1,6,105,111,4,2,101,92,0
2015-11-10,2015,Cleveland,1610612739,118,Utah,1610612762,114,0.833,0.167,0.6,0.4,0.5,0.5,0.667,0.333,1675.31839313452,1566.4296914525798,nan,nan,2,0,6,1,102,92,4,2,93,85,1
2015-11-10,2015,Miami,1610612748,101,LA Lakers,1610612747,88,0.667,0.333,0.4,0.6,0.2,0.8,0.4,0.6,1499.83495350539,1321.1606730470098,nan,nan,2,0,4,3,96,90,1,5,104,110,1
2015-11-10,2015,Milwaukee,1610612749,83,Boston,1610612738,99,0.5,0.5,0.6,0.4,0.5,0.5,0.333,0.667,1438.67264067644,1510.37213773012,nan,nan,2,2,4,3,97,101,2,3,103,100,0
2015-11-10,2015,Minnesota,1610612750,95,Charlotte,1610612766,104,0.25,0.75,0.833,0.167,0.5,0.5,0.333,0.667,1389.96665657559,1458.5950142792801,nan,nan,1,1,4,2,101,98,2,4,102,101,0
2015-11-10,2015,New Orleans,1610612740,120,Dallas,1610612742,105,0.2,0.8,0.2,0.8,0.4,0.6,0.6,0.4,1469.1919917276998,1524.65280490624,nan,nan,0,4,0,6,102,114,3,3,99,100,1
2015-11-10,2015,Toronto,1610612761,109,New York,1610612752,111,0.75,0.25,0.571,0.429,0.333,0.667,0.6,0.4,1532.57369762228,1355.42529887313,nan,nan,2,2,5,2,99,95,3,4,100,100,0
2015-11-10,2015,Washington,1610612764,101,Oklahoma City,1610612760,125,0.5,0.5,0.5,0.5,0.667,0.333,0.4,0.6,1513.6809196059,1568.40244281095,nan,nan,1,1,3,3,102,108,4,3,113,107,0
2015-11-11,2015,Atlanta,1610612737,106,New Orleans,1610612740,98,0.571,0.429,0.833,0.167,0.333,0.667,0.2,0.8,1559.7279857058,1480.53475223695,nan,nan,0,2,7,2,104,100,1,6,105,113,1
2015-11-11,2015,Boston,1610612738,91,Indiana,1610612754,102,0.5,0.5,0.5,0.5,0.571,0.429,0.4,0.6,1525.92547846807,1496.9352496995998,nan,nan,0,4,3,3,102,97,4,4,94,95,0
2015-11-11,2015,Charlotte,1610612766,95,New York,1610612752,93,0.5,0.5,0.429,0.571,0.333,0.667,0.667,0.333,1469.4785243605402,1365.74826344404,nan,nan,2,2,3,4,102,100,4,4,101,101,1
2015-11-11,2015,Dallas,1610612742,118,LA Clippers,1610612746,108,0.4,0.6,0.5,0.5,0.714,0.286,0.5,0.5,1513.31004439699,1650.7942471481601,nan,nan,1,3,3,4,99,102,5,2,105,101,1
2015-11-11,2015,Denver,1610612743,103,Milwaukee,1610612749,102,0.4,0.6,0.5,0.5,0.429,0.571,0.6,0.4,1444.7300575229,1423.11929993849,nan,nan,2,0,3,4,98,103,4,4,95,100,1
2015-11-11,2015,Houston,1610612745,98,Brooklyn,1610612751,106,0.5,0.5,0.6,0.4,0.2,0.8,0.167,0.833,1578.3748593519101,1409.6361644859198,nan,nan,1,1,4,3,102,108,0,7,90,102,0
2015-11-11,2015,Memphis,1610612763,84,Golden State,1610612744,100,0.5,0.5,0.375,0.625,0.857,0.143,0.8,0.2,1554.9733267533,1782.7818333719897,nan,nan,2,2,3,5,91,100,8,0,114,97,0
2015-11-11,2015,Orlando,1610612753,101,LA Lakers,1610612747,99,0.4,0.6,0.429,0.571,0.2,0.8,0.333,0.667,1384.5471534815802,1317.80630067088,nan,nan,1,1,3,5,101,101,1,6,102,109,1
2015-11-11,2015,Philadelphia,1610612755,103,Toronto,1610612761,119,0.167,0.833,0.2,0.8,0.6,0.4,0.571,0.429,1290.1035464577099,1522.25073305137,nan,nan,0,4,0,7,91,104,5,3,100,97,0
